oneid,choice,profit,variable,round,marketmaker,role,numtrans,marginalbid,marginalask,time
51776,10,0,12,17,loss,buyer,16,16,16,2021-01-15 13:05:50
51776,13,0,12,18,loss,buyer,17,16,16,2021-01-15 13:07:46
51776,15,0,12,19,loss,buyer,15,16,16,2021-01-15 13:09:23
51776,16.5,-4,12,20,loss,buyer,18,16,16,2021-01-15 13:11:31
52161,15,3,16,1,gain,buyer,14,13,13,2021-01-15 12:31:59
52161,17,2,16,2,gain,buyer,15,14,14,2021-01-15 12:36:07
52161,14,0,16,3,gain,buyer,15,15,15,2021-01-15 12:38:24
52161,15,0,16,4,gain,buyer,17,16,16,2021-01-15 12:40:02
52161,15,0,16,5,gain,buyer,13,16,16,2021-01-15 12:41:59
52161,16,0,16,6,gain,buyer,17,16.99,16,2021-01-15 12:43:48
52161,17,0,16,7,gain,buyer,18,16,16,2021-01-15 12:45:28
52161,16,0,16,8,gain,buyer,14,16,16,2021-01-15 12:47:53
52161,14,0,16,9,gain,buyer,19,16,16,2021-01-15 12:50:08
52161,17,0,16,10,gain,buyer,18,16,16,2021-01-15 12:51:41
52161,24,8,23,11,gain,buyer,8,15,15,2021-01-15 12:53:54
52161,26,7,23,12,gain,buyer,7,16,15,2021-01-15 12:55:44
52161,24,7,23,13,gain,buyer,9,16,16,2021-01-15 12:57:58
52161,26,7,23,14,gain,buyer,10,16,16,2021-01-15 12:59:39
52161,18,5,23,15,gain,buyer,7,18,16,2021-01-15 13:02:09
52161,28,6.5,23,16,gain,buyer,7,16.5,16,2021-01-15 13:03:36
52161,28,6.25,23,17,gain,buyer,8,16.75,16,2021-01-15 13:06:03
52161,25,6.25,23,18,gain,buyer,8,16.75,16.5,2021-01-15 13:08:04
52161,19,6.25,23,19,gain,buyer,7,16.75,16.5,2021-01-15 13:09:56
52161,16.8,6.25,23,20,gain,buyer,8,16.75,16.5,2021-01-15 13:11:46
53813,10,5,8,1,gain,seller,14,13,13,2021-01-15 12:30:58
53813,13,6,8,2,gain,seller,14,15,14,2021-01-15 12:36:09
53813,15,7,8,3,gain,seller,15,15,15,2021-01-15 12:38:13
53813,18,0,8,4,gain,seller,17,16,16,2021-01-15 12:39:57
53813,16,8,8,5,gain,seller,13,16,16,2021-01-15 12:41:35
53813,15.99,8,8,6,gain,seller,17,16.99,16,2021-01-15 12:43:47
53813,17,0,8,7,gain,seller,18,16,16,2021-01-15 12:45:38
53813,16,8,8,8,gain,seller,14,16,16,2021-01-15 12:47:35
53813,16,8,8,9,gain,seller,19,16,16,2021-01-15 12:49:39
53813,13,8,8,10,gain,seller,18,16,16,2021-01-15 12:51:35
53813,16,2,14,11,loss,seller,14,16,16,2021-01-15 12:53:55
53813,15,2,14,12,loss,seller,13,16,16,2021-01-15 12:55:49
53813,12,2,14,13,loss,seller,17,16,16,2021-01-15 12:58:03
53813,16,2,14,14,loss,seller,18,16,16,2021-01-15 12:59:58
53813,17,0,14,15,loss,seller,15,16,16,2021-01-15 13:01:45
53813,10,2,14,16,loss,seller,15,16,16,2021-01-15 13:03:44
53813,11,2,14,17,loss,seller,16,16,16,2021-01-15 13:05:46
53813,12,2,14,18,loss,seller,17,16,16,2021-01-15 13:07:41
53813,13,2,14,19,loss,seller,15,16,16,2021-01-15 13:09:26
53813,14,2,14,20,loss,seller,18,16,16,2021-01-15 13:11:38
57330,10,11,2,1,gain,seller,14,13,13,2021-01-15 12:30:41
57330,10,12,2,2,gain,seller,14,15,14,2021-01-15 12:36:04
57330,10,13,2,3,gain,seller,15,15,15,2021-01-15 12:38:10
57330,16,14,2,4,gain,seller,17,16,16,2021-01-15 12:39:56
57330,16,14,2,5,gain,seller,13,16,16,2021-01-15 12:41:56
57330,16,14,2,6,gain,seller,17,16.99,16,2021-01-15 12:43:50
57330,16,14,2,7,gain,seller,18,16,16,2021-01-15 12:45:42
57330,13,14,2,8,gain,seller,14,16,16,2021-01-15 12:47:50
57330,12,14,2,9,gain,seller,19,16,16,2021-01-15 12:49:59
57330,16,14,2,10,gain,seller,18,16,16,2021-01-15 12:51:45
57330,20,0,17,11,loss,seller,14,16,16,2021-01-15 12:54:06
57330,18,0,17,12,loss,seller,13,16,16,2021-01-15 12:55:51
57330,18,0,17,13,loss,seller,17,16,16,2021-01-15 12:58:02
57330,17,0,17,14,loss,seller,18,16,16,2021-01-15 12:59:33
57330,18,0,17,15,loss,seller,15,16,16,2021-01-15 13:01:53
57330,16,-1,17,16,loss,seller,16,16,16,2021-01-15 13:03:47
57330,17,0,17,17,loss,seller,16,16,16,2021-01-15 13:05:50
57330,18,0,17,18,loss,seller,17,16,16,2021-01-15 13:08:00
57330,18,0,17,19,loss,seller,15,16,16,2021-01-15 13:09:49
57330,18,0,17,20,loss,seller,18,16,16,2021-01-15 13:11:54
60311,10,10,20,1,loss,buyer,7,10,10,2021-01-15 12:31:01
60311,11,9,20,2,loss,buyer,9,11,11,2021-01-15 12:35:32
60311,12,9,20,3,loss,buyer,10,11,11,2021-01-15 12:37:28
60311,13,9,20,4,loss,buyer,10,11,11,2021-01-15 12:39:33
60311,14,9,20,5,loss,buyer,12,11,11,2021-01-15 12:41:50
60311,12,9,20,6,loss,buyer,11,11,11,2021-01-15 12:43:31
60311,11,9,20,7,loss,buyer,9,11,11,2021-01-15 12:46:10
60311,15,9,20,8,loss,buyer,11,11,11,2021-01-15 12:47:42
60311,19,9,20,9,loss,buyer,10,11,11,2021-01-15 12:49:52
60311,10,0,20,10,loss,buyer,9,11,11,2021-01-15 12:51:47
60311,15,-4,20,11,loss,seller,14,16,16,2021-01-15 12:53:54
60311,30,0,20,12,loss,seller,13,16,16,2021-01-15 12:56:01
60311,15,-4,20,13,loss,seller,17,16,16,2021-01-15 12:57:56
60311,20,0,20,14,loss,seller,18,16,16,2021-01-15 13:00:08
60311,20,0,20,15,loss,seller,15,16,16,2021-01-15 13:01:25
60311,20,0,20,16,loss,seller,15,16,16,2021-01-15 13:04:09
60311,20,0,20,17,loss,seller,16,16,16,2021-01-15 13:05:22
60311,20,0,20,18,loss,seller,17,16,16,2021-01-15 13:07:23
60311,20,0,20,19,loss,seller,15,16,16,2021-01-15 13:09:49
60311,20,0,20,20,loss,seller,18,16,16,2021-01-15 13:11:49
60314,10,-1,14,1,gain,seller,14,13,13,2021-01-15 12:31:55
60314,13,0,14,2,gain,seller,15,15,14,2021-01-15 12:37:25
60314,12,1,14,3,gain,seller,15,15,15,2021-01-15 12:37:46
60314,14,2,14,4,gain,seller,17,16,16,2021-01-15 12:39:48
60314,14,2,14,5,gain,seller,13,16,16,2021-01-15 12:41:53
60314,15,2,14,6,gain,seller,17,16.99,16,2021-01-15 12:43:34
60314,16,2,14,7,gain,seller,18,16,16,2021-01-15 12:46:10
60314,15,2,14,8,gain,seller,14,16,16,2021-01-15 12:47:51
60314,15,2,14,9,gain,seller,19,16,16,2021-01-15 12:50:27
60314,16,2,14,10,gain,seller,18,16,16,2021-01-15 12:52:08
60314,25,0,11,11,loss,seller,14,16,16,2021-01-15 12:53:55
60314,25,0,11,12,loss,seller,13,16,16,2021-01-15 12:55:55
60314,16,5,11,13,loss,seller,17,16,16,2021-01-15 12:57:33
60314,20,0,11,14,loss,seller,18,16,16,2021-01-15 12:59:59
60314,16,5,11,15,loss,seller,15,16,16,2021-01-15 13:01:29
60314,20,0,11,16,loss,seller,16,16,16,2021-01-15 13:03:53
60314,16,5,11,17,loss,seller,16,16,16,2021-01-15 13:06:28
60314,20,0,11,18,loss,seller,17,16,16,2021-01-15 13:08:05
60314,20,0,11,19,loss,seller,15,16,16,2021-01-15 13:10:35
60314,16,5,11,20,loss,seller,18,16,16,2021-01-15 13:11:52
61222,1,0,25,1,gain,buyer,14,13,13,2021-01-15 12:32:13
61222,20,NA,25,2,gain,buyer,NA,NA,NA,2021-01-15 12:35:49
63404,19,10,20,1,loss,buyer,7,10,10,2021-01-15 12:31:17
63404,19,NA,20,2,loss,buyer,NA,NA,NA,2021-01-15 12:36:40
63525,6,0,18,1,gain,buyer,14,13,13,2021-01-15 12:30:47
63525,14,0,18,2,gain,buyer,14,15,14,2021-01-15 12:35:43
63525,16,3,18,3,gain,buyer,15,15,15,2021-01-15 12:37:29
63525,16,2,18,4,gain,buyer,17,16,16,2021-01-15 12:39:36
63525,15,0,18,5,gain,buyer,13,16,16,2021-01-15 12:41:51
63525,16.01,0,18,6,gain,buyer,17,16.99,16,2021-01-15 12:43:44
63525,18,2,18,7,gain,buyer,18,16,16,2021-01-15 12:45:43
63525,17,2,18,8,gain,buyer,14,16,16,2021-01-15 12:47:44
63525,17,2,18,9,gain,buyer,19,16,16,2021-01-15 12:49:45
63525,17,2,18,10,gain,buyer,18,16,16,2021-01-15 12:51:29
63525,17,6,22,11,loss,buyer,14,16,16,2021-01-15 12:53:27
63525,18,6,22,12,loss,buyer,13,16,16,2021-01-15 12:55:47
63525,18,6,22,13,loss,buyer,17,16,16,2021-01-15 12:57:37
63525,16,6,22,14,loss,buyer,18,16,16,2021-01-15 13:00:01
63525,16,6,22,15,loss,buyer,15,16,16,2021-01-15 13:01:28
63525,16,6,22,16,loss,buyer,16,16,16,2021-01-15 13:04:03
63525,17,6,22,17,loss,buyer,16,16,16,2021-01-15 13:06:18
63525,17,6,22,18,loss,buyer,17,16,16,2021-01-15 13:07:35
63525,16,6,22,19,loss,buyer,15,16,16,2021-01-15 13:09:51
63525,17,6,22,20,loss,buyer,18,16,16,2021-01-15 13:11:21
63842,8,0,15,1,gain,buyer,14,13,13,2021-01-15 12:31:08
63842,14,0,15,2,gain,buyer,14,15,14,2021-01-15 12:36:03
63842,15,0,15,3,gain,buyer,15,15,15,2021-01-15 12:37:52
63842,19,-1,15,4,gain,buyer,17,16,16,2021-01-15 12:40:02
63842,9,0,15,5,gain,buyer,13,16,16,2021-01-15 12:42:06
63842,14,0,15,6,gain,buyer,17,16.99,16,2021-01-15 12:43:49
63842,20,-1,15,7,gain,buyer,18,16,16,2021-01-15 12:46:16
63842,10,0,15,8,gain,buyer,14,16,16,2021-01-15 12:47:39
63842,13,0,15,9,gain,buyer,19,16,16,2021-01-15 12:49:56
63842,12,0,15,10,gain,buyer,18,16,16,2021-01-15 12:51:34
63842,20,12,28,11,loss,buyer,14,16,16,2021-01-15 12:53:34
63842,22,12,28,12,loss,buyer,13,16,16,2021-01-15 12:55:40
63842,27,12,28,13,loss,buyer,17,16,16,2021-01-15 12:58:13
63842,27,12,28,14,loss,buyer,18,16,16,2021-01-15 12:59:31
63842,27,12,28,15,loss,buyer,15,16,16,2021-01-15 13:01:40
63842,27,12,28,16,loss,buyer,15,16,16,2021-01-15 13:03:56
63842,27,12,28,17,loss,buyer,16,16,16,2021-01-15 13:05:28
63842,27,12,28,18,loss,buyer,17,16,16,2021-01-15 13:07:31
63842,25,12,28,19,loss,buyer,15,16,16,2021-01-15 13:09:31
63842,17,12,28,20,loss,buyer,18,16,16,2021-01-15 13:11:22
64545,30,14,27,1,gain,buyer,14,13,13,2021-01-15 12:30:58
64545,25,12,27,2,gain,buyer,14,15,14,2021-01-15 12:35:55
64545,29,12,27,3,gain,buyer,15,15,15,2021-01-15 12:37:48
64545,27,11,27,4,gain,buyer,17,16,16,2021-01-15 12:39:29
64545,32,11,27,5,gain,buyer,13,16,16,2021-01-15 12:41:42
64545,22,10.010000000000002,27,6,gain,buyer,17,16.99,16,2021-01-15 12:43:54
64545,28,11,27,7,gain,buyer,18,16,16,2021-01-15 12:45:53
64545,10,0,27,8,gain,buyer,14,16,16,2021-01-15 12:47:28
64545,27,11,27,9,gain,buyer,19,16,16,2021-01-15 12:50:05
64545,30,11,27,10,gain,buyer,18,16,16,2021-01-15 12:51:21
64545,18,6,22,11,loss,buyer,14,16,16,2021-01-15 12:53:49
64545,25,6,22,12,loss,buyer,13,16,16,2021-01-15 12:55:43
64545,23.5,6,22,13,loss,buyer,17,16,16,2021-01-15 12:58:13
64545,25.5,6,22,14,loss,buyer,18,16,16,2021-01-15 13:00:04
64545,26.99,6,22,15,loss,buyer,15,16,16,2021-01-15 13:02:10
64545,27,6,22,16,loss,buyer,15,16,16,2021-01-15 13:04:03
64545,5,0,22,17,loss,buyer,16,16,16,2021-01-15 13:05:32
64545,16,6,22,18,loss,buyer,17,16,16,2021-01-15 13:07:40
64545,10,0,22,19,loss,buyer,15,16,16,2021-01-15 13:09:41
64545,17,6,22,20,loss,buyer,18,16,16,2021-01-15 13:11:56
66036,10,0,13,1,gain,buyer,14,13,13,2021-01-15 12:31:19
66036,15,-2,13,2,gain,buyer,14,15,14,2021-01-15 12:36:56
66036,1,0,13,3,gain,buyer,15,15,15,2021-01-15 12:37:57
66036,17,-3,13,4,gain,buyer,17,16,16,2021-01-15 12:40:13
66036,13,0,13,5,gain,buyer,13,16,16,2021-01-15 12:42:15
66036,13,0,13,6,gain,buyer,17,16.99,16,2021-01-15 12:43:48
66036,9,0,13,7,gain,buyer,18,16,16,2021-01-15 12:46:00
66036,14,0,13,8,gain,buyer,14,16,16,2021-01-15 12:48:04
66036,16,-3,13,9,gain,buyer,19,16,16,2021-01-15 12:50:03
66036,13,0,13,10,gain,buyer,18,16,16,2021-01-15 12:51:34
66036,9,2,14,11,loss,seller,14,16,16,2021-01-15 12:53:43
66036,20,0,14,12,loss,seller,13,16,16,2021-01-15 12:56:14
66036,15,2,14,13,loss,seller,17,16,16,2021-01-15 12:57:53
66036,14,2,14,14,loss,seller,18,16,16,2021-01-15 13:00:21
66036,12,2,14,15,loss,seller,15,16,16,2021-01-15 13:01:35
66036,14,2,14,16,loss,seller,15,16,16,2021-01-15 13:04:21
66036,14,2,14,17,loss,seller,16,16,16,2021-01-15 13:05:41
66036,14,2,14,18,loss,seller,17,16,16,2021-01-15 13:07:31
66036,14,2,14,19,loss,seller,15,16,16,2021-01-15 13:09:32
66036,14,2,14,20,loss,seller,18,16,16,2021-01-15 13:11:28
67593,12,10,20,1,loss,buyer,7,11,10,2021-01-15 12:35:21
67593,24,9,20,2,loss,buyer,9,11,11,2021-01-15 12:36:21
67593,22,9,20,3,loss,buyer,10,11,11,2021-01-15 12:39:00
67593,12,9,20,4,loss,buyer,10,11,11,2021-01-15 12:40:07
67593,11,9,20,5,loss,buyer,12,11,11,2021-01-15 12:41:56
67593,11,9,20,6,loss,buyer,11,11,11,2021-01-15 12:43:54
67593,11,9,20,7,loss,buyer,9,11,11,2021-01-15 12:46:05
67593,12,9,20,8,loss,buyer,10,11,11,2021-01-15 12:47:57
67593,11,9,20,9,loss,buyer,10,11,11,2021-01-15 12:50:03
67593,11,9,20,10,loss,buyer,9,11,11,2021-01-15 12:51:36
67593,11,8,8,11,loss,seller,14,16,16,2021-01-15 12:54:00
67593,12,8,8,12,loss,seller,13,16,16,2021-01-15 12:56:41
67593,15,8,8,13,loss,seller,17,16,16,2021-01-15 12:57:48
67593,14,8,8,14,loss,seller,18,16,16,2021-01-15 12:59:43
67593,16,8,8,15,loss,seller,15,16,16,2021-01-15 13:01:48
67593,16,8,8,16,loss,seller,15,16,16,2021-01-15 13:03:51
67593,16,8,8,17,loss,seller,16,16,16,2021-01-15 13:05:46
67593,15,8,8,18,loss,seller,17,16,16,2021-01-15 13:07:38
67593,16,8,8,19,loss,seller,15,16,16,2021-01-15 13:09:39
67593,16,8,8,20,loss,seller,18,16,16,2021-01-15 13:11:41
70682,18,0,9,1,gain,seller,14,13,13,2021-01-15 12:32:54
70682,12,5,9,2,gain,seller,14,15,14,2021-01-15 12:36:40
70682,13,6,9,3,gain,seller,15,15,15,2021-01-15 12:38:47
70682,14,7,9,4,gain,seller,17,16,16,2021-01-15 12:40:09
70682,16,7,9,5,gain,seller,13,16,16,2021-01-15 12:42:06
70682,15,7,9,6,gain,seller,17,16.99,16,2021-01-15 12:44:36
70682,15.99,7,9,7,gain,seller,18,16,16,2021-01-15 12:46:30
70682,15.5,7,9,8,gain,seller,14,16,16,2021-01-15 12:47:51
70682,15.99,7,9,9,gain,seller,19,16,16,2021-01-15 12:50:06
70682,15.99,7,9,10,gain,seller,18,16,16,2021-01-15 12:51:30
70682,16,2,18,11,loss,buyer,14,16,16,2021-01-15 12:54:01
70682,16,2,18,12,loss,buyer,13,16,16,2021-01-15 12:56:12
70682,16.5,2,18,13,loss,buyer,17,16,16,2021-01-15 12:58:29
70682,16,2,18,14,loss,buyer,18,16,16,2021-01-15 12:59:58
70682,16,2,18,15,loss,buyer,15,16,16,2021-01-15 13:02:16
70682,16,2,18,16,loss,buyer,16,16,16,2021-01-15 13:03:39
70682,16,2,18,17,loss,buyer,16,16,16,2021-01-15 13:05:41
70682,16,2,18,18,loss,buyer,17,16,16,2021-01-15 13:08:00
70682,16,2,18,19,loss,buyer,15,16,16,2021-01-15 13:09:33
70682,16,2,18,20,loss,buyer,18,16,16,2021-01-15 13:11:47
71061,2,0,26,1,loss,buyer,7,11,10,2021-01-15 12:33:18
71061,10,0,26,2,loss,buyer,9,11,11,2021-01-15 12:37:51
71061,20,15,26,3,loss,buyer,10,11,11,2021-01-15 12:38:40
71061,12,15,26,4,loss,buyer,10,11,11,2021-01-15 12:40:07
71061,11,15,26,5,loss,buyer,12,11,11,2021-01-15 12:42:16
71061,11,15,26,6,loss,buyer,11,11,11,2021-01-15 12:44:02
71061,11,15,26,7,loss,buyer,9,11,11,2021-01-15 12:46:31
71061,8,0,26,8,loss,buyer,11,11,11,2021-01-15 12:48:03
71061,10,0,26,9,loss,buyer,10,11,11,2021-01-15 12:49:55
71061,11,15,26,10,loss,buyer,9,11,11,2021-01-15 12:52:23
71061,21,0,20,11,loss,seller,14,16,16,2021-01-15 12:54:21
71061,20,0,20,12,loss,seller,13,16,16,2021-01-15 12:56:59
71061,20,0,20,13,loss,seller,17,16,16,2021-01-15 12:58:54
71061,16,-4,20,14,loss,seller,18,16,16,2021-01-15 13:00:15
71061,21,0,20,15,loss,seller,15,16,16,2021-01-15 13:01:41
71061,20,0,20,16,loss,seller,15,16,16,2021-01-15 13:04:44
71061,40,0,20,17,loss,seller,16,16,16,2021-01-15 13:06:04
71061,39.99,0,20,18,loss,seller,17,16,16,2021-01-15 13:07:54
71061,39.99,0,20,19,loss,seller,15,16,16,2021-01-15 13:10:04
71061,20,0,20,20,loss,seller,18,16,16,2021-01-15 13:11:43
71112,4,4,9,1,gain,seller,14,13,13,2021-01-15 12:30:25
71112,24,0,9,2,gain,seller,14,15,14,2021-01-15 12:36:44
71112,4,6,9,3,gain,seller,15,15,15,2021-01-15 12:38:27
71112,4,7,9,4,gain,seller,17,16,16,2021-01-15 12:39:50
71112,4,7,9,5,gain,seller,13,16,16,2021-01-15 12:41:29
71112,4,7,9,6,gain,seller,17,16.99,16,2021-01-15 12:43:53
71112,7,7,9,7,gain,seller,18,16,16,2021-01-15 12:45:33
71112,8,7,9,8,gain,seller,14,16,16,2021-01-15 12:47:34
71112,9,7,9,9,gain,seller,19,16,16,2021-01-15 12:49:42
71112,18,0,9,10,gain,seller,18,16,16,2021-01-15 12:52:20
71112,0,0,21,11,loss,buyer,14,16,16,2021-01-15 12:53:40
71112,16,5,21,12,loss,buyer,13,16,16,2021-01-15 12:55:39
71112,14,0,21,13,loss,buyer,17,16,16,2021-01-15 12:57:40
71112,16,5,21,14,loss,buyer,18,16,16,2021-01-15 12:59:31
71112,17,5,21,15,loss,buyer,15,16,16,2021-01-15 13:01:42
71112,18,5,21,16,loss,buyer,15,16,16,2021-01-15 13:03:36
71112,20,5,21,17,loss,buyer,16,16,16,2021-01-15 13:05:32
71112,16,5,21,18,loss,buyer,17,16,16,2021-01-15 13:07:42
71112,21,5,21,19,loss,buyer,15,16,16,2021-01-15 13:09:38
71112,20,5,21,20,loss,buyer,18,16,16,2021-01-15 13:11:56
73789,16,0,15,1,gain,seller,14,13,13,2021-01-15 12:33:49
73789,16,NA,15,2,gain,seller,NA,NA,NA,2021-01-15 12:37:54
75577,10,-2,15,1,gain,seller,14,13,13,2021-01-15 12:31:51
75577,10,-1,15,2,gain,seller,16,15,14,2021-01-15 12:37:38
75577,10,0,15,3,gain,seller,15,15,15,2021-01-15 12:38:02
75577,10,1,15,4,gain,seller,17,16,16,2021-01-15 12:39:46
75577,15,1,15,5,gain,seller,13,16,16,2021-01-15 12:41:41
75577,14,1,15,6,gain,seller,17,16.99,16,2021-01-15 12:43:58
75577,13,1,15,7,gain,seller,18,16,16,2021-01-15 12:45:24
75577,12,1,15,8,gain,seller,14,16,16,2021-01-15 12:48:29
75577,11,1,15,9,gain,seller,19,16,16,2021-01-15 12:49:30
75577,10,1,15,10,gain,seller,18,16,16,2021-01-15 12:51:40
75577,13,0,14,11,gain,buyer,8,15,15,2021-01-15 12:53:46
75577,10,0,14,12,gain,buyer,7,16,15,2021-01-15 12:55:22
75577,10,0,14,13,gain,buyer,9,16,16,2021-01-15 12:58:53
75577,6,0,14,14,gain,buyer,10,16,16,2021-01-15 13:00:00
75577,19,-4,14,15,gain,buyer,7,18,16,2021-01-15 13:02:03
75577,14,0,14,16,gain,buyer,7,16.5,16,2021-01-15 13:03:46
75577,17,-2.75,14,17,gain,buyer,8,16.75,16,2021-01-15 13:05:49
75577,16.75,-2.75,14,18,gain,buyer,8,16.75,16.5,2021-01-15 13:07:48
75577,14,0,14,19,gain,buyer,7,16.75,16.5,2021-01-15 13:09:58
75577,13,0,14,20,gain,buyer,8,16.75,16.5,2021-01-15 13:11:36
75578,12,4,14,1,loss,buyer,7,10,10,2021-01-15 12:30:46
75578,16,3,14,2,loss,buyer,9,11,11,2021-01-15 12:35:51
75578,16,3,14,3,loss,buyer,10,11,11,2021-01-15 12:37:54
75578,14,3,14,4,loss,buyer,10,11,11,2021-01-15 12:39:44
75578,15,3,14,5,loss,buyer,12,11,11,2021-01-15 12:41:38
75578,17,3,14,6,loss,buyer,11,11,11,2021-01-15 12:43:51
75578,17,3,14,7,loss,buyer,9,11,11,2021-01-15 12:46:00
75578,14,3,14,8,loss,buyer,10,11,11,2021-01-15 12:47:31
75578,11,3,14,9,loss,buyer,10,11,11,2021-01-15 12:49:43
75578,14,3,14,10,loss,buyer,9,11,11,2021-01-15 12:51:25
75578,15,2,13,11,gain,seller,8,15,15,2021-01-15 12:53:45
75578,13,2,13,12,gain,seller,7,16,15,2021-01-15 12:55:42
75578,15,3,13,13,gain,seller,9,16,16,2021-01-15 12:57:44
75578,16,3,13,14,gain,seller,10,16,16,2021-01-15 12:59:28
75578,19,0,13,15,gain,seller,7,18,16,2021-01-15 13:01:40
75578,15,3,13,16,gain,seller,7,16.5,16,2021-01-15 13:03:45
75578,13.5,3,13,17,gain,seller,8,16.75,16,2021-01-15 13:05:33
75578,14,3.5,13,18,gain,seller,8,16.75,16.5,2021-01-15 13:07:33
75578,17,0,13,19,gain,seller,7,16.75,16.5,2021-01-15 13:09:30
75578,16,3.5,13,20,gain,seller,8,16.75,16.5,2021-01-15 13:11:49
76887,3,0,13,1,gain,buyer,14,13,13,2021-01-15 12:31:21
76887,10,0,13,2,gain,buyer,17,14,14,2021-01-15 12:36:05
76887,13,0,13,3,gain,buyer,15,15,15,2021-01-15 12:39:09
76887,13,0,13,4,gain,buyer,17,16,16,2021-01-15 12:39:36
76887,13,0,13,5,gain,buyer,13,16,16,2021-01-15 12:41:32
76887,12.99,0,13,6,gain,buyer,17,16.99,16,2021-01-15 12:43:52
76887,12.99,0,13,7,gain,buyer,18,16,16,2021-01-15 12:45:45
76887,12.99,0,13,8,gain,buyer,14,16,16,2021-01-15 12:47:35
76887,12.99,0,13,9,gain,buyer,19,16,16,2021-01-15 12:49:41
76887,0,0,13,10,gain,buyer,18,16,16,2021-01-15 12:52:08
76887,16,11,27,11,loss,buyer,14,16,16,2021-01-15 12:54:04
76887,17,11,27,12,loss,buyer,13,16,16,2021-01-15 12:55:45
76887,17,11,27,13,loss,buyer,17,16,16,2021-01-15 12:57:40
76887,16,11,27,14,loss,buyer,18,16,16,2021-01-15 12:59:48
76887,16,11,27,15,loss,buyer,15,16,16,2021-01-15 13:01:29
76887,16,11,27,16,loss,buyer,15,16,16,2021-01-15 13:03:30
76887,16,11,27,17,loss,buyer,16,16,16,2021-01-15 13:05:37
76887,17,11,27,18,loss,buyer,17,16,16,2021-01-15 13:07:58
76887,16,11,27,19,loss,buyer,15,16,16,2021-01-15 13:09:57
76887,17,11,27,20,loss,buyer,18,16,16,2021-01-15 13:11:39
87828,4,0,12,1,gain,buyer,14,13,13,2021-01-15 12:30:52
87828,8,0,12,2,gain,buyer,14,15,14,2021-01-15 12:36:14
87828,6,0,12,3,gain,buyer,15,15,15,2021-01-15 12:37:50
87828,4,0,12,4,gain,buyer,17,16,16,2021-01-15 12:39:46
87828,2,0,12,5,gain,buyer,13,16,16,2021-01-15 12:41:33
87828,0,0,12,6,gain,buyer,17,16.99,16,2021-01-15 12:43:53
87828,0,0,12,7,gain,buyer,18,16,16,2021-01-15 12:45:37
87828,1,0,12,8,gain,buyer,14,16,16,2021-01-15 12:48:25
87828,0,0,12,9,gain,buyer,19,16,16,2021-01-15 12:50:05
87828,1,0,12,10,gain,buyer,18,16,16,2021-01-15 12:52:03
87828,15.5,10,6,11,loss,seller,14,16,16,2021-01-15 12:54:11
87828,40,0,6,12,loss,seller,13,16,16,2021-01-15 12:56:38
87828,15.99,10,6,13,loss,seller,17,16,16,2021-01-15 12:58:24
87828,15.99,10,6,14,loss,seller,18,16,16,2021-01-15 13:00:30
87828,15.99,10,6,15,loss,seller,15,16,16,2021-01-15 13:02:03
87828,15.99,10,6,16,loss,seller,15,16,16,2021-01-15 13:04:03
87828,15.99,10,6,17,loss,seller,16,16,16,2021-01-15 13:05:37
87828,15.99,10,6,18,loss,seller,17,16,16,2021-01-15 13:07:51
87828,15.99,10,6,19,loss,seller,15,16,16,2021-01-15 13:09:42
87828,15.99,10,6,20,loss,seller,18,16,16,2021-01-15 13:11:33
88008,22,14,27,1,gain,buyer,14,13,13,2021-01-15 12:31:39
88008,15,13,27,2,gain,buyer,15,14,14,2021-01-15 12:36:57
88008,14,0,27,3,gain,buyer,15,15,15,2021-01-15 12:38:35
88008,18,11,27,4,gain,buyer,17,16,16,2021-01-15 12:40:28
88008,17,11,27,5,gain,buyer,13,16,16,2021-01-15 12:42:20
88008,18,10.010000000000002,27,6,gain,buyer,17,16.99,16,2021-01-15 12:44:26
88008,16.5,11,27,7,gain,buyer,18,16,16,2021-01-15 12:46:27
88008,16.1,11,27,8,gain,buyer,14,16,16,2021-01-15 12:48:44
88008,16.1,11,27,9,gain,buyer,19,16,16,2021-01-15 12:50:27
88008,16,11,27,10,gain,buyer,18,16,16,2021-01-15 12:52:24
88008,16.1,2,17,11,gain,buyer,8,15,15,2021-01-15 12:54:11
88008,12,0,17,12,gain,buyer,7,16,15,2021-01-15 12:56:05
88008,12,0,17,13,gain,buyer,9,16,16,2021-01-15 12:57:56
88008,16,1,17,14,gain,buyer,10,16,16,2021-01-15 12:59:46
88008,15.99,0,17,15,gain,buyer,7,18,16,2021-01-15 13:01:51
88008,16.5,0.5,17,16,gain,buyer,7,16.5,16,2021-01-15 13:03:36
88008,16.75,0.25,17,17,gain,buyer,8,16.75,16,2021-01-15 13:05:49
88008,16.25,0,17,18,gain,buyer,8,16.75,16.5,2021-01-15 13:08:14
88008,16.75,0.25,17,19,gain,buyer,7,16.75,16.5,2021-01-15 13:09:40
88008,16.75,0.25,17,20,gain,buyer,8,16.75,16.5,2021-01-15 13:11:45
88509,14,0,10,1,loss,seller,7,11,10,2021-01-15 12:30:43
88509,11,NA,10,2,loss,seller,NA,NA,NA,2021-01-15 12:37:06
90437,7,8,5,1,gain,seller,14,13,13,2021-01-15 12:31:26
90437,13,9,5,2,gain,seller,14,15,14,2021-01-15 12:36:08
90437,14,10,5,3,gain,seller,15,15,15,2021-01-15 12:38:00
